texto,label_real,pred_groq/llama-3.3-70b-versatile,lat_groq/llama-3.3-70b-versatile
"Em conversa com apóstolo, Lula tenta ampliar apoio a Dilma na bancada evangélica Ex-presidente encontrou Valdemiro Santiago, da Igreja Mundial do Poder de Deus, em São Paulo na noite do último sábado BRASÍLIA - Na tentativa de conseguir mais votos contra o impeachment da presidente Dilma Rousseff, o ex-presidente Luiz Inácio Lula da Silva conversou na noite de sábado, em São Paulo, com o apóstolo Valdemiro Santiago, da Igreja Mundial do Poder de Deus. Santiago tem influência sobre três deputados federais, que devem votar contra o impeachment, mas Lula pediu que ele o ajudasse a ampliar o apoio a Dilma na bancada evangélica. Preocupado com os protestos previstos para este domingo, Lula também aproveitou a viagem a São Paulo para tirar sua família do apartamento de São Bernardo do Campo, no ABC paulista, acomodando-a em outro local não divulgado. De volta a Brasília, o ex-presidente continuou telefonando para deputados, com o objetivo de conquistar votos para Dilma. Investiu nos indecisos, mas também tentou mudar a avaliação de deputados que já tinham opinião ",VERDADEIRO,VERDADEIRO,0.24515199661254883
"Primeira Turma do STF rejeita queixa de Alexandre Frota contra Jean Wyllys Ator queria que o deputado respondesse por calúnia e difamação. Maioria dos ministros entendeu que Wyllys não teve intenção de cometer crime e tem imunidade para expressar opinião. A Primeira Turma do Supremo Tribunal Federal (STF) rejeitou queixa-crime apresentada pelo ator Alexandre Frota contra o deputado federal Jean Wyllys (PSOL-RJ). O ator queria que o deputado respondesse por calúnia e difamação, mas a maioria da turma entendeu que isso não seria possível porque não houve dolo, ou seja, intenção de cometer crime e também porque deputado tem imunidade parlamentar para suas opiniões, conforme a Constituição. A queixa se baseou em postagem em rede social na qual o deputado afirmou que Frota cometeu o crime de estupro, além de desrespeitar religiões de matriz africana ao descrever uma cena de sexo com uma mãe de santo. Wyllys fazia referência a uma história contada por Frota ",VERDADEIRO,VERDADEIRO,0.258131742477417
"Fim da linha: Ministro do STJ nega Habeas Corpus a Lula.  O STJ (órgão hierarquicamente acima da Justiça Federal, no caso o TRF-4) acabou de negar um Habeas Corpus preventivo impetrado hoje (30) pela defesa de Lula.  Humberto Martins, ministro do STJ, acabou contrariando as expectativas (de Lula) e praticamente carimbou o passaporte do ex-presidente para a cadeia. A decisão foi considerada inesperada, já que o filho do ministro Humberto é uma espécie de associado de Cristiano Zanin em diversas ações judiciais, onde atuam em conjunto. Havia uma esperança de que o ministro iria se declarar suspeito para dar qualquer veredito sobre o ""caso Lula."" Em sua decisão, Martins ressaltou que o TRF-4 deixou claro que a execução provisória da pena só ocorrerá após esgotados todos os recursos, respeitando a súmula 122. Moral da história: Lula não tem Habeas Corpus. Assim que o TRF-4 determinar o cumprimento da sentença, ele vai direto para o presídio [...] a não ser que o STF coloque em pauta (novamente) a votação sobre a prisão após 2ª instância, algo que a presidente Cármen Lúcia já declarou que não pretende fazer. leia também:",FALSO,VERDADEIRO,0.31171488761901855
"As ‘luléculas’ de vocês Lula se acha a encarnação de um pedaço de células de cada brasileiro Lula nunca foi modesto. Já se comparou a Jesus Cristo, Tiradentes, Nelson Mandela e tantos outros quantos lhe convenham à hora e ao tempo. O ex-presidente mais popular do Brasil tem muitos defeitos, mas nunca fez ou disse algo que não seja para se exaltar e engrandecer. Apequenar-se, nunca! Dia destes, falando a seus prosélitos, aludiu aos juízes que ousam julgá-lo, condená-lo – e até aí ele é capaz de chegar ao paroxismo de seu espanto e de sua revolta – afirmando peremptoriamente: “Estão lutando com um ser humano diferente. Eu não sou eu. Sou a encarnação de um pedaço de células de cada um de vocês”. E acrescentou, no melhor estilo evangélico: “Prendam minha carne, mas minhas ideias continuarão livres”. Não se assuste. O petista pode até exagerar na sua imodéstia, mas a verdade é que ele nunca precisou tanto dela quanto precisa agora. Neste momento, seus desafetos, adversários e inimigos podem dizer sem receio: o homem não é mais suspeito, réu muitas vezes, acusado, difamado; ele agora é – sem dúvida nenhuma – condenado por dois crimes abjetos para qualquer pessoa, mais ainda para um ex-dirigente sindical, um chefão partidário, eternamente no palanque para disputar o mais elevado cargo político do Brasil: corrupção passiva e lavagem de dinheiro. Sim, o juiz Sergio Moro condenou-o a nove anos e meio de cadeia na primeira instância. E daí? Daí o Tribunal Regional Federal da 4.ª Região (TRF-4), em Porto Alegre, confirmou a condenação e ",VERDADEIRO,FALSO,0.2167043685913086
"Lenha pra fogueira inimiga Ao pedir tropas para proteger Porto Alegre no dia do julgamento de Lula, prefeito faz jogo do réu O pedido do prefeito de Porto Alegre, Nelson Marchezan Jr., do PSDB, para o governo federal enviar tropas do Exército e homens da Força Nacional para a cidade no dia do julgamento de Lula, é extemporâneo e fora de propósito. Só serve para por mais lenha na fogueira que o PT pretende armar nas ruas e parte do pressuposto de que há clima para isso. As mobilizações recentes tentando mostrar que o PT poderá por fogo no País se a condenação de Lula for ",VERDADEIRO,FALSO,0.329941987991333
"Paranormal faz revelação: ""Um homem de farda trará dignidade ao país e o povo o apoiará"". .  Artistas, celebridades, empresários, políticos e milionários tiveram algumas revelações que mudaram suas vidas após serem guiados pelo paranormal. Foi Medjugorje que afirmou, com um ano de antecedência, que Trump seria eleito o novo presidente dos Estados Unidos. Para o Brasil, as previsões não são nada boas ... O profeta disse que coisas assustadoras irão acontecer para os ""corruptos"" durante o biênio 2017-2018: Ai de ti corrupto [...] o machado que está em posse do lenhador será implacável e a árvore que produz fruto ruim será podada ... Tua nação contemplará o amargo da dor. Teu povo ficará revoltado e a morte estará presente nas ruas. Temo pelo que virá para vós. Onde houver corrupção, arbitrariedade, desigualdade e iniquidade, a mão da justiça fará sua parte. Bandidos cairão por terra e a ira de Deus se fará presente em vosso território. Cidadãos de bem não terão o que temer [...] esses serão abençoados pela justiça divina. Segundo o vidente, a revelação não permitiu que um nome fosse apontado, porém uma imagem foi desenhada sobre a ""água santa"": ""Aquele que tomará o comando da nação será um abençoado. Suas maiores virtudes são a ética e a moral. O homem da farda trará a dignidade da Pátria Amada de volta aos corações dos brasileiros"" abaixo a imagem que foi desenhada no chão do vidente no local onde a aparição foi revelada. Medjugorje destacou que as pessoas de boa índole serão guiadas por um homem de coragem e o povo o apoiará: ""O Brasil sairá do lamaçal e da putrefação em que foi colocado. O homem da farda perseguirá os corruptos pelos quatro cantos do país. O parlamento dará total apoio ao novo líder e uma nova nação se levantará diante de vossos olhos""",FALSO,FALSO,0.3963470458984375
"Rodrigo Maia anuncia votação da reforma da Previdência em fevereiro na Câmara Presidente da Câmara afirmou que marcará discussão da proposta para dia 5 e votação para 19 de fevereiro. Ele diz que, até essa data, governo reunirá os votos necessários para aprovar. O presidente da Câmara, Rodrigo Maia (DEM-RJ), informou nesta quinta-feira (14) que a discussão e a votação da reforma da Previdência no plenário da Câmara ficou para fevereiro. A previsão de Rodrigo Maia é fazer a discussão da proposta no dia 5 e a votação no dia 19 de fevereiro. O anúncio de que a votação ficaria para fevereiro já tinha sido feito nesta quarta-feira (13) pelo líder do governo no Senado, Romero Jucá. A antecipação do anúncio pelo senador provocou ""constrangimento"", nas palavras do deputado Carlos Marun (PMDB-MS), futuro ministro da Secretaria de Governo, pasta responsável pela articulação política. Horas depois da fala ",VERDADEIRO,VERDADEIRO,0.32496142387390137
"Lei que da pena de morte aos políticos corruptos pode
ser aprovada no Brasil em 2020. Diante da proposta que o Tribunal Popular Supremo da China, o Brasil abriu uma
inquirição a respeito da Lei que da pena de morte aos corruptos ao qual esta sendo
analisada no STF e que há grandes possibilidades de ir para votação, para
futuramente se tornar um processo legal ao qual ira fazer parte do Código Penal.
Na China a lei dá Pena de Morte para os líderes corruptos que estabelece que paguem
ou recebam subornos superiores à de US$463 mil; para valores inferiores as sanções
são outras.
Caso os acusados confessarem os crimes e devolverem o dinheiro desviado, a pena
de morte poderá ser suspensa, mas, haverá prisão perpetua.",FALSO,FALSO,0.28906965255737305
"Michel Temer pretende implantar regra da China no
Brasil, política de filho
único. Ao passar por reuniões com Xi Jinping, Presidente da China ao qual havia proposto a
pena de morte a políticos corruptos, Michel Temer também mencionou a política de
filho único da China e afirma que poderia obter esse projeto no Brasil ao qual relatou
a politica da lei com o diretor do departamento de planejamento familiar.
Segundo Temer essa lei poderia beneficiar a população futuramente, ao qual poderá
sofrer grandes consequências sendo um dos países mais populoso do planeta caso
não aja essa regra.
Na china essa lei foi adotada em 1979 com a intenção de limitar os nascimentos no
País, aqueles que infringirem a lei são punidos no valor de 8 vezes a renda per capital
do local de origem.
Essa proposta de Michel Temer será estudada pelas centrais do planejamento familiar
no palácio do planalto em SETEMBRO de 2017.",FALSO,FALSO,0.2286221981048584
"Mães abrem negócios para ficar mais perto dos filhos Seja por rejeição do mercado de trabalho ou pelo desejo de seguir outro caminho, mulheres que se tornaram mães têm apostado no próprio negócio para ficar mais perto dos filhos e, ao mesmo tempo, ganhar uma grana extra. Há 19 anos, Luciana Pinheiro Bucalo, 42 anos, tomou coragem e abriu o próprio negócio. Hoje, ela atua como decoradora de interiores.""Decidi empreender quando engravidei e fui demitida. Percebi que as empresas não queriam mulheres com filhos"", declara. Outro exemplo é a empresária Katia Martinelli, 47 ",VERDADEIRO,VERDADEIRO,0.25963282585144043
"Michel Temer propõe fim do carnaval por 20 anos, “PEC dos gastos”. Michel Temer afirmou que não deve haver gastos com aparatos supérfluos sem pensar
primeiramente na educação do Brasil. A medida pretende cancelar o carnaval de
2018.
Em nota Michel Temer afirmou :“Um país que verdadeiramente mergulha em rigidez
estrutural não possui um momento e um motivo adequado para gastos carnavalescos,
além de gerar inúmeras consequências temos que pensar primeiramente em nossas
necessidades principais. Ninguém esta autorizado para realizar financiamentos com os
carnavais, principalmente os Prefeitos das Cidades, o calendário trabalhista
continuara normal sem nenhuma excessão”.",FALSO,FALSO,0.31520509719848633
